Year,Country,Region,SubRegion,SurfAreaSqKm,PopTotal,PopDens,PopGrowth%,GDP,GDPGrowth%,AdolFertRate,AgriValAdd%GDP,Exports%GDP,FertRate,FDINetBoP,GNI/CapAtlas,GNIAtlas,Imports%GDP,IndValAdd%GDP,InflConsPric%,LifeExpBirth,MerchTrade%GDP,MobileSubs/100,MortRateU5,NetMigr,UrbanPopGrowth%
2002.0,Ecuador,Americas,Latin America and the Caribbean,256370.0,13070609.0,52.627673538412,1.73709315382378,28548945000.0,4.09677665885357,88.435,11.2309228939984,21.4923738863205,2.972,783261009.55,1740.0,22713168266.6523,27.884175755006,28.8079647076276,12.0852744211313,73.613,40.1871242527526,11.94176277,26.7,-28089.0,2.26040758867352
2002.0,Uganda,Africa,Sub-Saharan Africa,241550.0,25545090.0,127.846904559331,3.10813979944162,6178563590.89254,8.73268576387758,158.333,23.4334280035322,11.2132791665583,6.779,184648059.1975,250.0,6302717143.0543,25.0645149909633,22.9201021180004,-3.16955634147071,49.648,24.6011872766114,1.539669659,131.6,-35155.0,5.86564445134828
2002.0,"Egypt, Arab Rep.",Africa,Northern Africa,1001450.0,74393759.0,74.7337977798985,2.09110329331686,85146067415.7303,2.39020402784627,54.671,15.4048561625759,18.3161784111903,3.318,646900000.0,1280.0,94941797647.2868,22.6708894167326,32.5835048825548,3.16557906538118,68.564,21.5112694642386,6.041770251,41.6,73253.0,2.19841365576193
2002.0,Gabon,Africa,Sub-Saharan Africa,267670.0,1341696.0,5.20703225055303,2.65137953739362,5335451103.75569,-0.249033168543434,126.291,5.74386163895503,52.6088996947807,4.36,1160708.31013769,3470.0,4649664083.86307,32.1501818428416,47.3156667989635,0.855807814236272,61.292,66.4236243774277,20.81611632,80.8,4579.0,3.57009007263004
2002.0,Turkiye,Asia,Western Asia,785350.0,65988663.0,85.7407624442914,1.3988328763027,240249005455.218,6.44772204681594,47.147,10.1907585574088,25.1051190164424,2.323,1082000000.0,3540.0,233695677322.32,22.8772750323154,24.5917198534204,37.5748208317121,72.579,36.4675807227559,35.34412873,32.7,-92952.0,2.36446481382506
2002.0,French Polynesia,Oceania,Polynesia,3471.0,259137.0,74.6577355229041,1.59011958183693,3965405556.55574,0.846181482808589,46.313,0.5116233727221535,61.73129825918659,2.427,10930935.8556037,1589.7158962899723,4267738613.739519,89.76010583437936,15.73097438282428,4.21491436348742,79.711,37.1966997817281,20.16300195,38.30000682933616,-304.0,1.44872112878611
2002.0,El Salvador,Americas,Latin America and the Caribbean,21040.0,6011275.0,290.11944980695,0.386354097488165,12664190300.0,1.57291844759789,92.917,5.82298419820808,25.5130894550755,2.809,470000000.0,1990.0,11942491886.4364,40.4060013216952,27.2751357818747,1.51063301186223,70.232,64.5915751913488,14.78584826,29.6,-92034.0,1.30703855910826
2002.0,Bulgaria,Europe,Eastern Europe,110990.0,7837161.0,72.0327297794118,-2.17069878030004,16403043849.8297,5.87193027784163,40.829,9.71056962763958,33.6473037196123,1.23,904659791.087722,1970.0,15421103257.205,41.6223072947401,24.0045118230475,3.84837958613112,71.8658536585366,83.4418302194694,32.5719108,16.0,-6134.0,-1.65443211908207
2002.0,Burkina Faso,Africa,Sub-Saharan Africa,274220.0,12632269.0,46.1705738304094,3.07479003510637,3622350065.5903,4.35296382988099,127.504,26.3724484751209,8.86536563219181,6.339,15026083.6628,260.0,3339651440.44624,22.4471572206048,20.6338145094446,3.05698609068348,51.272,27.2198981916818,0.878804908,170.2,16076.0,6.87438575377423
2002.0,France,Europe,Western Europe,549087.0,61816234.0,112.892548309157,0.728746206873967,1501409382971.38,1.13553148214601,11.451,2.01085885192927,27.5310502579308,1.88,51550483853.8509,23150.0,1430744874133.82,25.5409745004028,20.649452806316,2.0674257413845,79.2609756097561,44.0240355160083,64.98819173,5.1,137513.0,1.06053654800967
2002.0,Cabo Verde,Africa,Sub-Saharan Africa,4030.0,473231.0,117.427047146402,1.54881400616773,620507385.702206,5.25089124613542,96.536,10.3514712488974,32.5449567130458,3.271,14759046.6769552,1220.0,576295999.409005,68.5447455805704,19.0535136023722,-0.363208943537842,70.705,46.2524712216298,9.075694534,31.6,-3372.0,3.11150307770424
2002.0,Finland,Europe,Northern Europe,338150.0,5200598.0,17.0740930431071,0.242381050233372,140404460203.138,1.70714896198065,11.112,2.67230580660803,39.1350026265102,1.72,8094575465.08978,25620.0,133251313718.692,30.1644599490861,30.1099093517234,0.944264297601578,78.119512195122,56.5245576138945,86.85104553,4.1,5250.0,0.406146958535345
2002.0,Tuvalu,Oceania,Polynesia,30.0,9609.0,320.3,-0.124805008399676,16842677.1707019,9.52380952380953,33.755,15.9425806451613,86.80583671826533,3.694,-9779.61900234303,3430.0,32966564.6814596,67.7118212643138,7.35032258064516,4.83091787439614,63.58,65.3102822580645,0.0,40.3,-146.0,0.758255194081403
2002.0,Eritrea,Africa,Sub-Saharan Africa,117600.0,2547424.0,25.2220198019802,3.41382758677749,729321671.445917,3.0054291917378,84.573,13.6018100565387,11.7811808402808,5.233,22766165.8,290.0,749384413.21389,64.8089828171642,19.1738449069837,16.1486673617657,58.811,80.8970887743258,0.0,77.5,-6571.0,6.58989764932487
2002.0,Turkmenistan,Asia,Central Asia,488100.0,4698968.0,9.99929351179963,1.36864308511031,4462028988.72949,0.257179925006284,21.893,20.9328028293546,35.4111405835544,2.686,276000000.0,730.0,3447928696.90108,28.2935455349248,40.2984084880637,25.1531001485651,65.385,111.384305493164,0.173931808,62.3,-8595.0,1.85517162137461
2002.0,Estonia,Europe,Northern Europe,45230.0,1379350.0,32.5395140363293,-0.633433796423808,7367975887.72723,6.7713679304362,23.131,3.55352070544501,57.9558790066704,1.36,338234260.376913,4620.0,6368426359.99732,65.3623356999864,25.4902474631132,4.8576630322936,70.9048780487805,138.423362880277,63.87575766,9.3,-2984.0,-0.815565256432265
2002.0,Faroe Islands,Europe,Northern Europe,1396.0,46813.0,33.5336676217765,1.22075921220517,1275093662.35235,17.761807552806165,12.135,15.4433020414245,49.0637262206328,2.559,6327503618.308018,1633.115771941356,1103029012.8205678,49.559429791884,19.3701882481498,13.96263143316546,78.8439024390244,80.7783796917168,74.20374682,26.55659905131514,369.0,3.46981166044066
2002.0,Eswatini,Africa,Sub-Saharan Africa,17360.0,1050809.0,61.0935465116279,0.899822293950695,1432221784.41501,4.38009908790089,102.669,12.5025437700338,81.0378025324364,3.805,92945313.1719951,1520.0,1595224742.84168,94.7601907623838,39.2822319228053,8.91492825675004,44.486,138.526031484038,6.471204567,117.0,-7036.0,0.321764412171086
2002.0,Ethiopia,Africa,Sub-Saharan Africa,1104300.0,71073215.0,71.073215,2.93296991314103,7850809498.16803,1.51472570631101,145.425,38.6923716914638,49.10492897573296,6.374,255000000.0,120.0,8244541393.38283,70.27154728522319,12.7402796419574,-3.62143421303298,51.517,26.4176579559594,0.070869174,128.1,-12921.0,4.20441635341404
2002.0,Burundi,Africa,Sub-Saharan Africa,27830.0,6648938.0,258.915031152648,2.79413757787033,825394519.71933,4.44651941224797,82.256,43.3336112421252,4.68580418118256,6.819,0.0,130.0,862872253.112027,16.988025225784,15.8040004931229,1.02785857373888,49.891,19.2635153494921,0.782079785,143.9,-16881.0,5.37268785774085
2002.0,Turks and Caicos Islands,Americas,Latin America and the Caribbean,950.0,20598.0,21.6821052631579,5.07874968643713,366707900.0,-7.7776022469454915,30.938,1.08173289967301,83.59001693529612,2.322,4918416251.91269,3584.175105229901,368963691.3760946,67.93442123744654,14.0949785919529,-4.16655145240381,75.54,55.22184301235602,43.94601418,8.0,778.0,5.83411618066871
2002.0,Equatorial Guinea,Africa,Sub-Saharan Africa,28050.0,754115.0,26.8846702317291,4.73080674836867,1806742742.27311,19.4628340359251,176.326,0.5122458237425703,61.77741561071914,5.731,323391507.4578,1110.0,834424406.204224,89.78315147246647,15.733157616324933,-1.58289027139674,54.085,145.233736857228,4.243379003,147.0,14757.0,8.09858679863775
2002.0,Costa Rica,Americas,Latin America and the Caribbean,51100.0,4122623.0,80.7407559733647,1.69774908835068,16578820687.2881,3.41687639003383,71.194,8.42775029018437,39.2245352070616,2.2,723172624.768835,3750.0,15451316608.4829,41.1894091289423,24.569597934029,9.78688628339899,77.983,75.1078754929031,12.18830827,12.1,8929.0,3.89654118540643
2002.0,Algeria,Africa,Northern Africa,2381740.0,31624696.0,13.2779799642278,1.34886695233422,56760355865.0082,5.60000000000744,8.632,9.22498210721608,35.5045367079002,2.456,1064960000.0,1740.0,55121955243.2428,25.6296347395724,48.3006553722683,1.32042784927739,71.23,54.2068483030212,1.423710128,38.5,-36255.0,2.64007182073424
2002.0,Dominica,Americas,Latin America and the Caribbean,750.0,68262.0,91.016,0.159806506904842,333196296.296296,-2.82799889265104,56.67,10.8400120049354,78.82582835114897,2.276,20110637.037037,4370.0,298061993.859964,70.00142302226418,15.4685815279615,0.790588617204534,72.34,47.7196180652046,17.83276201,17.8,-278.0,0.628630385275869
2002.0,Canada,Americas,Northern America,9879750.0,31360079.0,3.49782657917661,1.08744792718674,760649334098.005,3.01805051224973,15.407,1.98762322116267,40.0586585930818,1.52,24486425376.8819,23580.0,739541924478.458,35.6483734848415,27.5731410327833,1.23904949251077,79.5307317073171,63.0899125901514,37.90258971,6.2,206028.0,1.18513220773898
2002.0,Brazil,Americas,Latin America and the Caribbean,8515770.0,180476685.0,21.5929243826976,1.26284153622856,509795270707.268,3.05346185909312,81.978,5.47527489339298,14.2305902713775,2.103,16586600193.114,3080.0,556554319213.712,13.3877671308534,22.4953278200255,9.79811223755975,70.41,21.6090666841938,19.32713015,30.4,6018.0,1.66300648431476
2002.0,Honduras,Americas,Latin America and the Caribbean,112490.0,7019908.0,62.7393690231477,2.62751491094002,7858255253.49986,3.75433786119939,116.121,12.1834127398259,52.730582054494,3.956,287314900.0,1060.0,7432921320.92419,65.2668723958051,27.2623882644585,5.13193992154596,69.366,103.419903500595,4.651172067,34.2,-8815.0,4.02318786170448
2002.0,Cote d'Ivoire,Africa,Sub-Saharan Africa,322460.0,17683897.0,55.6097389937107,2.51050671514096,18054383333.5221,-2.73052647391259,139.734,18.7373141576748,31.3611614383072,5.705,212580417.4534,560.0,9906939124.19698,24.5407867905707,14.5005281250971,4.58213734571824,50.886,43.6126776226142,5.807871421,136.4,-90581.0,3.45853394778769
2002.0,Tonga,Oceania,Polynesia,750.0,103804.0,144.172222222222,0.573875805693953,182764299.854513,4.84801281438973,22.264,18.1062295253149,18.256309233981,4.137,4692076.7678,1910.0,198518858.218922,55.2583246044123,17.6880445535173,7.18945478180085,69.335,56.9038921073687,3.231089361,16.0,-1712.0,0.695611252765245
2002.0,Haiti,Americas,Latin America and the Caribbean,27750.0,8661546.0,314.279608127721,1.744825137965,6205847136.98422,1.05182013450109,70.754,15.8465044934116,6.28442945145109,4.125,5700000.0,740.0,6390604358.99711,18.6552489840831,23.2116928800237,10.2209698593684,58.855,22.7205080769231,1.616339623,97.3,-26642.0,6.16630056150639
2002.0,Croatia,Europe,Southern Europe,56540.0,4302174.0,76.9454499928459,0.0588712912047699,26757255951.7786,5.82301562722243,16.177,4.84213912847985,35.8498086162238,1.42,980784304.813265,5650.0,24328020666.5585,45.2683898983131,22.9129825061693,3.84188230237126,74.7173170731707,58.3654767444936,51.5875105,7.7,-12562.0,0.371575014866115
2002.0,United Arab Emirates,Asia,Western Asia,98647.9,3633655.0,51.1638270909603,5.06487258360989,109816201497.617,2.43345681036156,25.389,2.20332258864369,49.5033473840813,2.54,95299999.9,29620.0,107622937088.109,43.5683114306968,47.5457475824448,3.77083954880202,74.901,86.3397191916687,66.82174472,10.6,128160.0,5.57440090696271
2002.0,Guyana,Americas,Latin America and the Caribbean,214970.0,760323.0,3.86244856489713,0.0676257087659106,726131434.715338,1.13262696199476,96.687,30.8816641067377,92.3031854232478,2.961,43600000.0,870.0,664936689.900563,104.421892936582,19.6492758825796,2.61875157240041,64.728,144.60192050653,10.44291644,44.3,-12758.0,-0.24045338408381
2002.0,Cuba,Americas,Latin America and the Caribbean,109890.0,11170051.0,104.991549957703,0.277231369135209,33590500000.0,1.42482126141282,47.209,5.94572870305592,11.5270686652476,1.608,109732170.16852528,2830.0,31589119970.6252,13.2022446822762,23.7013441300368,4.53317575927858,76.612,16.6624492043881,0.159811267,8.2,-23874.0,0.581186005219123
2002.0,Guinea-Bissau,Africa,Sub-Saharan Africa,36130.0,1285678.0,45.7211237553343,2.22560146575472,417806651.119856,-0.985177524991386,128.466,41.8319889041465,17.8331205708016,5.612,3545253.68893724,300.0,380389822.558247,23.3512789903325,16.1566116244247,1.79681441001497,50.986,27.0460031445464,0.0,163.4,-5712.0,3.26316296604027
2002.0,Curacao,Americas,Latin America and the Caribbean,444.0,129205.0,188.30945264599129,0.122361119924304,345073392.9520227,0.397065216763636,42.241,0.617357970979196,12.808230693946784,2.23,22039130.16881996,3592.2275304689088,456502295.5278017,88.65851612188692,16.5039464506558,0.410001233829732,73.2115365853659,75.45038107315872,47.18875324906271,43.957327287687534,556.0,-0.0059603128330422
2002.0,Cambodia,Asia,South-eastern Asia,181040.0,12561779.0,71.1634885565375,1.79592987916956,4284028482.53766,6.57893950279683,54.921,31.1290434829208,55.422133135624,3.555,130956363.872694,320.0,4014092859.16855,64.2708029465739,24.2538610046965,0.713141231594932,61.226,98.9956069920392,3.025049479,86.9,-3837.0,2.41955970099951
2002.0,Cameroon,Africa,Sub-Saharan Africa,475440.0,15914033.0,33.6655306636204,2.67966597627532,12417251341.6032,4.47702682895878,139.577,18.2716803952334,22.9861583659013,5.458,505256043.293607,690.0,11003908196.4475,25.495564362059,27.4755881959079,2.77449285419461,53.415,29.539548641579,4.408103213,138.2,-10766.0,3.96956534280202
2002.0,Cyprus,Asia,Western Asia,9250.0,982194.0,106.298051948052,1.78369248341346,11420227884.6154,3.72295649883057,8.121,3.78825964758719,62.4053120319487,1.498,1103449726.13198,14510.0,10293746014.2034,61.2360305015468,17.9301622113327,0.296405181775867,77.487,43.1602595832614,58.55863808,5.7,13449.0,1.67451222946572
2002.0,Ukraine,Europe,Eastern Europe,603550.0,48202470.0,83.2023854731246,-0.949639340714078,43956163612.0433,5.33964720719075,28.957,12.6032510741528,50.1187333965439,1.095,693000000.0,790.0,38151721691.4,45.8759364135681,30.2155139276837,5.25374127819229,68.2756097560976,79.4746336562198,7.696397252,16.6,-36318.0,-0.800901903575437
