Year,Country,Region,SubRegion,SurfAreaSqKm,PopTotal,PopDens,PopGrowth%,GDP,GDPGrowth%,AdolFertRate,AgriValAdd%GDP,Exports%GDP,FertRate,FDINetBoP,GNI/CapAtlas,GNIAtlas,Imports%GDP,IndValAdd%GDP,InflConsPric%,LifeExpBirth,MerchTrade%GDP,MobileSubs/100,MortRateU5,NetMigr,UrbanPopGrowth%
2019.0,Czechia,Europe,Eastern Europe,78870.04,10671870.0,138.226810266108,0.393788864202175,252548179964.897,3.02987866345279,9.851,1.86084843679476,73.8797803262645,1.71,10752120870.768,22120.0,236019453980.156,67.8912433363527,31.5302362186778,3.88895344602105,79.2292682926829,149.740536658219,124.3382405,3.0,4030.0,0.568457638590162
2019.0,Timor-Leste,Asia,South-eastern Asia,14870.0,1280438.0,86.1088096839274,1.46272712419968,2028551600.0,23.5137925111191,35.208,14.1570073938469,21.3646081272963,3.336,74580323.023,2110.0,2697503206.97568,49.4996577853874,30.4726140562557,5.01829975844312,68.268,36.7257110935704,111.3100361,53.9,-5265.0,2.66220728193258
2019.0,United States,Americas,Northern America,9831510.0,328329953.0,35.8931756713915,0.455381285963537,21380976119000.0,2.29443907769311,16.414,0.838812891431208,11.8724701148898,1.706,315984000000.0,66130.0,21713395489491.7,14.5794793588956,18.2804280414808,1.79393050089551,78.7878048780488,19.6932355967522,106.4140195,6.4,1158444.0,0.701867775195684
2019.0,Mexico,Americas,Latin America and the Caribbean,1964375.0,125085311.0,64.3459507703387,0.860265089734684,1269009571610.76,-0.199047772272948,58.391,3.39122455983169,38.8212851623816,1.916,29906397517.0,9660.0,1208231698183.64,39.0760617881856,30.7788972029097,4.12380780868217,74.202,73.1059891709437,97.561569,14.2,-47764.0,1.21892136003758
2019.0,Mauritania,Africa,Sub-Saharan Africa,1030700.0,4383849.0,4.25327350344426,2.6146547551014,8066118984.30581,5.29663735736754,79.489,21.6522134926153,41.5798195551278,4.521,-883561115.825519,1790.0,7850687507.13819,54.6046640890895,27.8402102565149,5.41109042557508,65.687,71.7321429457932,107.4581053,43.2,-3018.0,4.15842105201785
2019.0,Cote d'Ivoire,Africa,Sub-Saharan Africa,322460.0,26147551.0,82.2250031446541,2.53128744560298,59898479821.1946,6.51828673526198,107.17,17.4970926918481,23.0234557287769,4.538,848881139.442877,2280.0,59596171153.8687,21.5040362096458,21.677607058223,1.358081618848,59.319,38.7338711587644,142.9449473,79.7,-15520.0,3.43309904734138
2019.0,Mauritius,Africa,Sub-Saharan Africa,2007.0,1265985.0,633.943415122684,0.0322330642925213,14436347115.2893,2.89128499346516,24.31,2.70724144125848,44.0717583009834,1.4,444077760.8829,12130.0,15355647365.6055,52.2171104532638,16.9108859849875,-0.46584287384826,74.2358536585366,54.1619007741857,143.9967785,15.9,-1034.0,-0.034096699343667
2019.0,Malaysia,Asia,South-eastern Asia,330241.0,32804020.0,99.8448333586973,1.24151463105699,365177744321.011,4.41318742129586,9.353,7.24130800003819,65.2777668428576,1.834,9154921685.03934,10960.0,359560945818.406,57.7507951850853,37.4765552390649,0.0718269093121364,75.76,121.363639184542,135.9610804,7.9,60824.0,1.9896693934595
2019.0,Tonga,Oceania,Polynesia,750.0,104951.0,145.765277777778,-0.18943275806294,512053639.842631,0.706483433860413,19.502,19.6351208241071,21.9718329230219,3.315,1742414.09548773,5130.0,537955585.726344,65.1936142705855,15.0601197925979,7.70373059426311,70.871,50.3853463631839,59.17428133,11.7,-1898.0,-0.292343691213997
2019.0,Tajikistan,Asia,Central Asia,141380.0,9337003.0,67.2743209164925,2.26242493497438,8300813889.63698,7.39999999999996,47.841,20.8670733588001,14.9799392742745,3.281,212809730.699297,1070.0,9967178457.19311,41.0650766403151,33.0621490637064,3.65868410755496,70.867,54.4886328031841,117.7572718,33.5,-7192.0,2.90530909497279
2019.0,"Yemen, Rep.",Asia,Western Asia,527970.0,31546691.0,59.7509157717295,2.42620792944992,26272265399.8426,-19.41240529252389,57.83,28.036075479067247,9.908611500910414,3.963,-370982777.7,1625.2346996214128,35842744654.35434,32.48737951190485,23.53911415832517,36.76027711371912,65.092,24.5481300368679,48.30300585,61.6,-39769.0,4.13361280897488
2019.0,Croatia,Europe,Southern Europe,88073.0,4065253.0,72.6405010363805,-0.554146739042888,61329267533.1316,3.42100553041571,9.062,2.86504844527145,50.5945384549445,1.47,3940753801.94997,15380.0,62506948262.2541,51.0059699158039,19.9304009531604,2.00033365779733,78.4243902439025,73.9288138008598,106.6565741,4.7,-12480.0,-0.037465606839713
2019.0,Cambodia,Asia,South-eastern Asia,181040.0,16207746.0,91.8181849082257,1.13244216195679,27089390032.8915,7.05410693233065,46.894,20.7118706884261,61.0912965228197,2.402,3663032999.47048,1560.0,25211727180.6162,62.4652272455104,34.2260507178033,3.23537176925623,70.692,129.58578970356,132.1508925,26.8,-55607.0,2.89969209242329
2019.0,Denmark,Europe,Northern Europe,42920.0,5814422.0,145.36055,0.358130915892652,346498737961.635,1.49348695853648,2.123,1.26628887578411,58.6471822154845,1.7,-3801733788.9774,63140.0,367131633522.421,51.5776463887491,20.708938087057,1.04879424424314,81.4512195121951,60.3927163576479,124.9761468,3.8,23305.0,0.494581334948344
2019.0,Togo,Africa,Sub-Saharan Africa,56790.0,8243094.0,151.555322669608,2.41162991553907,6992656428.93581,4.92292591740069,79.621,19.5146565423264,24.2251202181369,4.385,345697546.971432,880.0,7284653761.39152,32.5053672235436,19.3444374348164,0.0124919975957027,60.901,44.9900553812678,75.68981987,66.6,-1997.0,3.71241466988763
2019.0,Cyprus,Asia,Western Asia,9250.0,1228836.0,132.990909090909,0.817517719721429,25945194240.4544,5.52942854943188,6.955,1.76536076236053,76.4931313665996,1.332,52834747335.586,28560.0,25186927296.2149,75.4620532264399,12.9538389900064,1.32301892782176,81.397,48.4868214260079,139.994482,2.8,4948.0,0.810045861005487
2019.0,Albania,Europe,Southern Europe,28750.0,2854191.0,104.167554744526,-0.426007367032238,15401826080.5183,2.08771199649604,15.013,18.3893323354028,31.3042698874727,1.414,1201022154.46643,5230.0,14933195208.4535,44.9749247621036,20.6196548783662,1.25702482876329,79.282,55.9219403918249,91.51642864,9.4,-8889.0,1.07141354924368
2019.0,Belgium,Europe,Western Europe,30530.0,11488980.0,379.424702774108,0.540461327098122,535865692402.342,2.26156832127384,5.304,0.670014650825475,82.3971992752511,1.6,-21379939833.4956,48110.0,552708065852.933,81.7690500946256,19.2593488582363,1.74744321867122,81.9951219512195,163.434235932095,99.99135577,4.1,54395.0,0.581271660540823
2019.0,Uruguay,Americas,Latin America and the Caribbean,176220.0,3428409.0,19.588669866301,0.0398806735871464,62048585618.505,0.744431644977666,38.377,6.55670764361329,27.8103969981142,1.546,1469761178.68104,18170.0,62288404014.8006,21.7469082554729,17.3508254201295,8.38584775298929,77.508,25.6669831249954,132.0241348,6.8,-2902.0,0.136356775420801
2019.0,"Venezuela, RB",Americas,Latin America and the Caribbean,912050.0,28971683.0,32.8458511422255,-2.90499574537726,26708936858.740185,-19.71090150445322,85.343,27.859834345575365,9.814750341354127,2.25,-1278000000.0,1651.0423092878466,36445041780.30141,32.403483036727536,23.579328532598712,36.38070569451279,72.161,29.63520855793489,63.77343008,24.2,-976460.0,-2.8687247520784
2019.0,Turkiye,Asia,Western Asia,785350.0,83481684.0,108.469893325364,0.808683227368703,759934804372.319,0.783610198384551,19.29,6.40868714930889,32.5272015787758,1.967,9549000000.0,9690.0,808548176722.712,30.1615273793078,27.2588172210829,13.8192559838756,77.832,51.4752052083073,96.77676962,10.1,-218341.0,1.45469084070824
2019.0,Madagascar,Africa,Sub-Saharan Africa,587295.0,27533134.0,47.3240529391543,2.52531662828285,14104664677.9627,4.41123213007131,123.263,22.9562520103226,28.4244012428345,3.978,474311425.432437,510.0,13964679893.6172,34.1769218029022,22.4454973521782,6.52209064110028,65.882,47.0624445994188,47.22673416,66.1,-1487.0,4.31079477041505
2019.0,Maldives,Asia,Southern Asia,300.0,504508.0,1681.69333333333,2.96723053964137,5609385433.592,7.0974660145221,8.02,4.60398836458781,69.4265505006682,1.736,961037565.723003,10160.0,5126480986.86546,78.4244431862477,11.6525344022885,-1.25067446031501,80.116,57.9207836306497,164.1286164,7.0,6690.0,4.04158863107441
2019.0,Austria,Europe,Western Europe,83879.0,8879920.0,107.609306834707,0.444673639004876,444621176100.54,1.51738858303159,5.499,1.05234907994203,55.7572063557543,1.46,-12394032432.5489,51020.0,453089985997.343,52.128791145464,25.1838597693066,1.54667159135312,81.8951219512195,81.7387968758869,120.7891044,3.6,41105.0,0.81791060733558
2019.0,Syrian Arab Republic,Asia,Western Asia,185180.0,20098251.0,109.449714099003,3.87953676012686,22600896352.1266,1.22070522070523,38.818,40.7410447915959,13.0100664640827,2.835,8206631.938673291,980.0,19653296131.9901,28.9894046595335,15.9160468546957,19.8313540100224,71.822,37.8259333913347,88.23642913,22.6,500572.0,5.08891498522441
2019.0,Greece,Europe,Southern Europe,131960.0,10721582.0,83.1775174553918,-0.105339392724138,205257014892.498,1.8843417847952,8.309,3.80851028761642,40.1099326212275,1.34,4999635989.53693,19690.0,211068824626.876,41.7742935310089,13.3533527985617,0.224149497893734,81.6390243902439,48.8611802390904,112.370475,4.0,-21581.0,0.311210821229905
2019.0,Chile,Americas,Latin America and the Caribbean,756700.0,19039485.0,25.6068131566631,1.7913919716665,278493308134.096,0.743130031302485,24.127,3.98332008124272,27.8432682037896,1.545,13579090978.7599,14830.0,282310771141.39,29.703589326859,27.2005400234684,2.57259820814659,80.326,49.785397332865,131.5774455,7.1,230162.0,1.88157002434462
2019.0,Jordan,Asia,Western Asia,89318.0,10698683.0,120.488805549925,2.25750975365016,44503005774.6479,1.75123973490842,26.578,4.37193764354724,36.6710473276752,2.918,729718309.859155,4180.0,44703663301.4709,49.1500271855352,24.1116880280607,0.84435541467856,76.044,61.7643674209048,72.70773421,15.5,28963.0,2.50341485571992
2019.0,Zimbabwe,Africa,Sub-Saharan Africa,390760.0,15354608.0,39.6913739175391,1.98925274777043,21832234925.5021,-6.33244640703352,97.354,9.81926160524559,27.1634588811092,3.599,249500000.0,1450.0,22327424116.0275,25.5241109989956,32.02594681267,225.394648207397,61.292,41.6173608932115,85.94098918,52.7,-59918.0,1.99235149035129
2019.0,Sao Tome and Principe,Africa,Sub-Saharan Africa,960.0,214599.0,223.540625,1.52840326719874,427425039.684339,2.21085583286091,82.123,12.5260620298726,61.70986166943506,3.964,24191799.5128288,1960.0,420168740.034425,89.75712219610412,13.4421581702024,6.97823699315447,68.523,37.6674235367449,77.24220523,17.1,-1718.0,2.61459509896556
2019.0,Greenland,Americas,Northern America,410450.0,56225.0,0.136983798270191,0.359917714454119,2997331094.25136,2.83217756798683,37.748,18.4763686569553,41.0427004962382,2.08,4285760197.258748,12030.619848095888,3094679638.409106,51.148051064511,17.1422282695694,0.744863000194002,72.0436585365854,60.4537818152713,110.2358263,28.837607163912693,-338.0,0.631266058920437
2019.0,Nigeria,Africa,Sub-Saharan Africa,923770.0,203304492.0,223.222648967357,2.44820069834557,474517470742.749,2.2084292771582,102.807,21.906295930281,14.2209267912443,5.379,2305099811.70358,2080.0,423388646989.273,19.8029510404665,27.3825370476083,10.3847791937551,52.91,24.8226898401927,90.79595497,116.8,-103989.0,4.0501895683177
2019.0,Japan,Asia,Eastern Asia,377974.0,126633000.0,347.415637860082,-0.140464977878172,5117993853016.51,-0.402169200910947,2.808,1.03894744464527,17.4635264275221,1.36,39960544340.0141,41970.0,5315223353077.05,17.7528916808924,28.8040848106902,0.634803165696084,84.3563414634146,27.8726595023013,148.2722187,2.5,183953.0,-0.0510014914514158
2019.0,Samoa,Oceania,Polynesia,2840.0,211905.0,76.2248201438849,1.04553544180183,912950619.371868,4.45185891688691,45.195,9.10454875149409,35.033330142378,4.047,-2178815.55211666,4230.0,895730626.467323,48.2977494392677,11.9596393238611,1.49948619479095,72.157,48.1953777853539,39.6404049,17.5,-2469.0,0.0156825845220625
2019.0,Grenada,Americas,Latin America and the Caribbean,340.0,122724.0,360.952941176471,0.724563813014991,1213485185.18519,0.676511738873756,34.096,4.67951202688308,61.12951526979687,2.042,198978976.599383,8920.0,1095256227.86879,80.00130825077588,13.6417603413492,3.32753294754764,74.863,42.3573362308136,94.670969,16.5,-190.0,1.06685684406121
2019.0,North Macedonia,Europe,Southern Europe,25710.0,2076694.0,82.3431403647898,0.022971838409121,12606338448.547,3.91041953840173,15.81,8.13229139447626,62.4080567878813,1.34,549500829.87779,5890.0,12241172408.1556,76.1681750526576,23.7034834116039,0.86816868476069,76.6024390243903,132.15574108214,90.86343805,6.8,-987.0,0.444732600494142
2019.0,Rwanda,Africa,Sub-Saharan Africa,26340.0,12835028.0,520.268666396433,2.39079436618151,10346675636.3397,9.46402534021912,32.702,23.5675241862476,21.830984704611,3.939,263172335.23,810.0,10440182361.6006,36.1593859319561,18.8392234608966,2.44442372223143,66.437,37.6932662922416,75.25147588,42.1,-11823.0,2.98169349983544
2019.0,Jamaica,Americas,Latin America and the Caribbean,10990.0,2813773.0,259.812834718375,0.0688992221522009,15830766372.2651,0.892291653822227,33.952,7.01960213851849,38.0360807474106,1.37,665415555.002522,5500.0,15469598625.0021,52.0745268861888,19.2535844539959,3.18250309465809,71.767,50.7871811821175,107.4668426,13.2,-11329.0,0.625966781060589
2019.0,Guatemala,Americas,Latin America and the Caribbean,108890.0,16604026.0,154.946117954461,1.56038604781094,77172313916.4218,4.0178979343828,71.729,9.40872555064273,17.6119761529528,2.61,1170758860.0,4620.0,76754527811.1019,27.9047665962287,21.9422574352816,3.56578287211866,73.129,40.2437071326318,122.0257077,24.6,-58095.0,2.3116594096001
2019.0,Canada,Americas,Northern America,9879750.0,37601230.0,4.19394931064213,1.43613682316886,1743725183672.52,1.88822358535141,6.888,1.69707935336103,32.3526958202565,1.47,48942300762.2452,46600.0,1752204435886.78,33.8187894602395,24.0774078769413,1.56621123239672,82.2287804878049,52.2909233942246,91.59004081,5.2,391914.0,1.52330833127913
2019.0,Brazil,Americas,Latin America and the Caribbean,8515770.0,211782878.0,25.3385176606278,0.766107802084815,1873288159000.64,1.22077782360842,50.015,4.20501409570354,14.1229191903622,1.703,69174411753.43,9220.0,1953066623425.24,14.7673386789326,18.7546275752859,4.22425886899158,75.338,22.1156044791856,95.38505233,14.9,69186.0,1.06023755345792
2019.0,Aruba,Americas,Latin America and the Caribbean,180.0,106442.0,591.344444444444,0.451969658863314,3395793854.7486,0.635029787882658,18.906,0.0275727234694383,73.2347164278648,1.486,-75226540.6843182,30330.0,3227978497.96986,72.1091373143016,11.3720539260613,2.99671224813551,76.248,39.3722368668042,132.4665076,28.265040518448515,412.0,0.762320962979713
2019.0,Niger,Africa,Sub-Saharan Africa,1267000.0,23443393.0,18.507454803821,3.76544488542259,12916454870.5458,5.94139686297071,175.476,36.9148824391823,11.4217334486184,6.961,717147639.398696,590.0,13862144315.0487,26.2926320834357,20.5433085027926,0.406851113874922,62.897,31.4095472841502,51.69473548,117.0,-15787.0,4.32399204685123
2019.0,Saudi Arabia,Asia,Western Asia,2149690.0,35827362.0,16.6662923491294,2.28458901092139,838564705624.643,0.832280326830841,12.034,2.55953514147497,34.0891908114192,2.504,4562573670.96759,23180.0,830421653733.858,26.1089985898811,46.0478165122577,-1.76482018178983,77.304,49.4614186857582,115.2711969,7.3,241172.0,2.54782890854645
2019.0,Uzbekistan,Asia,Central Asia,448924.0,33580350.0,76.2228325634711,1.87647016682647,60283503705.3907,5.98156194357817,17.452,24.3818233989593,28.2980025068381,2.785,2316482962.28621,1880.0,63254326152.3393,44.2203242262123,30.905166331066,17.8148511024672,71.344,61.0399159608063,101.2222235,15.4,-69397.0,1.78728410777758
2019.0,Bhutan,Asia,Southern Asia,38390.0,767459.0,20.1221552176193,0.701252583573764,2535655609.45889,5.75516999309463,19.659,15.784149136121,33.9390638133457,1.46,13011377.2857268,3130.0,2402058305.65712,48.1895416655948,36.0589301297182,0.899053929357322,71.391,65.2691159566885,95.0199294,28.5,291.0,2.43936953003751
2019.0,United Arab Emirates,Asia,Western Asia,98647.9,9211657.0,129.705111236271,0.779087177439076,417989721742.682,1.10834813453296,3.825,0.746712202794498,96.6641687524381,1.334,17874659400.5,46210.0,425706094864.455,70.7193961702784,44.5245160379612,-3.19440940446903,79.726,162.175040375109,212.804439,6.8,-4466.0,1.08720440281233
2019.0,Sierra Leone,Africa,Sub-Saharan Africa,72300.0,8046828.0,111.482793017456,2.33284062492806,4076578653.54714,5.25374631307365,106.727,58.1544708640891,18.2469355821227,4.192,342400000.0,520.0,4159009862.0573,37.9437132929722,5.55226087045299,7.70278499631038,60.255,52.4214097559614,83.63300421,112.5,-2238.0,3.34774527713255
2019.0,Luxembourg,Europe,Western Europe,2590.0,620001.0,240.827591028798,1.9628449198635,69825641851.0104,2.31992520093738,4.306,0.220601386599726,204.320817651215,1.34,163717596800.989,77500.0,48050172306.3841,173.522183780737,11.7027466818167,1.39420466338207,82.6390243902439,58.309524868923,131.9105832,2.8,10365.0,2.22856573933619
2019.0,Kenya,Africa,Sub-Saharan Africa,580370.0,50951450.0,89.5235794356397,1.97845694844255,100378435824.178,5.11415885767801,69.578,20.8611638110686,11.4279966637126,3.469,469940266.776669,1890.0,96154460825.6683,20.3314700616651,16.9305452274709,4.2752342393575,62.943,23.4054254851628,107.0734925,39.4,-61946.0,3.72777071252016
2019.0,Georgia,Asia,Western Asia,69700.0,3720161.0,65.0855698239966,-0.171565740223868,17470436258.5131,4.98235047511106,30.968,6.50458918722347,54.8184931411381,2.011,1382476632.7,4690.0,17430289676.3653,63.7808751662009,20.3125586294549,5.19239145340818,73.47,76.2201916595605,142.7295197,9.7,-5414.0,0.520212544414782
2019.0,Seychelles,Africa,Sub-Saharan Africa,460.0,97625.0,212.228260869565,0.887925293341637,1645090567.04612,4.87694619885764,55.738,2.71031876022071,93.5458627871567,2.36,257086351.804392,16140.0,1576107096.88153,103.426465926886,12.7744541714501,-0.343271113161421,74.0463414634146,102.425971782547,185.5593454,14.4,305.0,1.63992935453116
2019.0,New Zealand,Oceania,Australia and New Zealand,267710.0,4979200.0,18.9100300026585,1.59115889619722,213091987153.092,2.44598315515373,13.616,5.68748512120997,27.3194681045117,1.72,2915754514.32092,43110.0,214671271986.691,27.0647123021701,20.3591314805826,3.10008899782621,82.0560975609756,38.4247202787474,121.2131234,4.9,103392.0,1.68010110761429
2019.0,Germany,Europe,Western Europe,357580.0,83092962.0,237.822954291766,0.22551987421288,3888226035921.49,1.05660389828289,7.524,0.775812925032966,46.6696129860707,1.54,73974461220.6158,49220.0,4089753610960.75,41.0167968997426,26.9542447153395,2.12438467511859,81.2926829268293,70.0419670780423,128.9265144,3.7,360560.0,0.30826693577482
2019.0,Russian Federation,Europe,Eastern Europe,17098250.0,144406261.0,8.81769599441163,-0.0495686654330689,1693114993990.49,2.19807571380863,14.95,3.53030291392166,28.4334306799759,1.504,31974770000.0,11280.0,1655618221154.61,20.7953229819275,32.1504958367204,3.26313281835351,73.0839024390244,39.7844802267331,164.3876311,5.8,333509.0,0.15711497920048
2019.0,Kazakhstan,Asia,Central Asia,2724902.0,18513673.0,6.85767789013594,1.28960848954226,181667185041.48,4.50000000008481,22.056,4.46633595812751,36.4389870990994,2.9,3730856270.68398,8820.0,163361644253.936,28.419629452657,33.028795913527,7.63328623819848,73.18,52.329758937088,137.1299254,10.2,-37080.0,1.48443981983212
2019.0,Brunei Darussalam,Asia,South-eastern Asia,5770.0,438048.0,83.1210626185958,0.865282211615446,13469240162.5496,3.86910986506845,9.955,0.986055130118515,57.946040538108,1.819,373256767.246304,31880.0,13965555086.258,50.5636178198506,62.5153210994416,-3.335767975365,74.748,90.146139303092,131.2182683,11.4,-587.0,1.2674328820787
2019.0,Nicaragua,Americas,Latin America and the Caribbean,130370.0,6663924.0,55.3758018946319,1.38548472522896,12699028889.666,-2.89648807769926,88.623,15.5296780421004,44.8045000879666,2.377,503000000.0,1880.0,12503856219.8195,49.2377809583133,24.2809321610788,5.39465545717309,74.054,95.353747953545,86.86221512,14.9,-19733.0,1.79135634531167
2019.0,Vanuatu,Oceania,Melanesia,12190.0,304404.0,24.9716160787531,2.36207637358082,936526267.622513,3.24118765540442,65.864,0.5121182992560519,50.3452768729642,3.813,37113030.3477385,3590.0,1091552689.38044,49.0376919497441,15.730689920710574,3.27936283046665,69.877,44.0991368078176,87.1273045,24.7,-403.0,2.83542240269294
2019.0,"Bahamas, The",Americas,Latin America and the Caribbean,13880.0,404557.0,40.4152847152847,0.657441084996389,13058700000.0,-0.7439779983562,26.022,0.545230382809927,35.5364622818504,1.398,482229306.391,30350.0,12279328144.8622,36.8627811344161,13.2769724398294,3.97501166451424,71.205,28.3642322742693,105.1785039,23.4,1001.0,0.78627505458247
2019.0,Armenia,Asia,Western Asia,29740.0,2820602.0,99.0727783631893,-0.564065542556681,13619290545.8131,7.59999999853918,19.041,11.5256107379588,41.3508013620849,1.575,100287214.397978,4880.0,13769456401.4593,54.7633527667858,24.9716084573435,1.06562263923419,75.439,59.8709600369508,128.2969735,11.8,-25363.0,-0.453277999510481
2019.0,Tuvalu,Oceania,Polynesia,30.0,10956.0,365.2,0.834063769243882,54123195.2727502,13.8219844304343,33.234,1.3627295283981022,86.84929355377761,3.199,298862.0,6650.0,72821179.333486,67.79396554832122,15.246469107714113,6.4388871151762,64.278,60.972009937142,82.14676889,22.7,-57.0,2.16003727953707
